leg,sess,num,date,pub_date,page_start,page_end
7,2,76,1997-05-23,1997-05-24,2617,2632
7,2,77,1997-05-28,1997-05-30,2633,2678
7,2,78,1997-06-04,1997-06-05,2679,2716
7,2,79,1997-06-05,1997-06-06,2717,2764
7,2,80,1997-06-11,1997-06-12,2765,2816
7,2,81,1997-06-12,1997-06-14,2817,2854
7,2,82,1997-06-18,1997-06-19,2855,2888
7,2,83,1997-06-19,1997-06-20,2889,2938
7,2,84,1997-06-20,1997-06-21,2939,2972
7,2,85,1997-06-25,1997-06-26,2973,3014
7,2,86,1997-06-26,1997-06-27,3015,3066
7,2,87,1997-06-27,1997-06-28,3067,3086
7,2,88,1997-07-02,1997-07-03,3087,3140
7,2,89,1997-07-03,1997-07-04,3141,3192
7,2,90,1997-07-04,1997-07-05,3193,3226
7,2,91,1997-07-09,1997-07-10,3227,3274
7,2,92,1997-07-10,1997-07-11,3275,3328
7,2,93,1997-07-11,1997-07-12,3329,3344
7,2,94,1997-07-15,1997-07-16,3345,3406
7,2,95,1997-07-16,1997-07-17,3407,3476
7,2,96,1997-07-17,1997-07-18,3477,3540
7,2,97,1997-07-18,1997-07-19,3541,3556
7,2,98,1997-07-18,1997-07-19,3557,3608
7,2,99,1997-07-22,1997-07-23,3609,3678
7,2,100,1997-07-23,1997-07-24,3679,3772
7,2,101,1997-07-24,1997-07-25,3773,3834
7,2,102,1997-07-25,1997-07-26,3835,3868
7,2,103,1997-07-29,1997-07-30,3869,3932
7,2,104,1997-07-30,1997-07-31,3933,4028
7,2,105,1997-07-31,1997-08-01,4029,4074
7,2,106,1997-09-24,1997-09-25,4075,4098
7,2,107,1997-09-24,1997-09-25,4099,4132
7,2,108,1997-09-25,1997-09-26,4133,4152
7,2,109,1997-09-26,1997-09-27,4153,4164
7,2,110,1997-10-01,1997-10-02,4165,4202
7,2,111,1997-10-02,1997-10-03,4203,4246
7,2,112,1997-10-03,1997-10-04,4247,4262
7,3,1,1997-10-08,1997-10-09,1,44
7,3,2,1997-10-09,1997-10-10,45,88
7,3,3,1997-10-15,1997-10-16,89,124
7,3,4,1997-10-16,1997-10-17,125,174
7,3,5,1997-10-17,1997-10-18,175,192
7,3,6,1997-10-22,1997-10-23,193,244
7,3,7,1997-10-23,1997-10-24,245,266
7,3,8,1997-10-24,1997-10-25,267,286
7,3,9,1997-10-29,1997-10-30,287,322
7,3,10,1997-10-30,1997-10-31,323,394
7,3,11,1997-10-31,1997-11-03,395,414
7,3,12,1997-11-06,1997-11-07,415,440
7,3,13,1997-11-13,1997-11-14,441,504
7,3,14,1997-11-14,1997-11-15,505,552
7,3,15,1997-11-19,1997-11-20,553,602
7,3,16,1997-11-20,1997-11-21,603,638
7,3,17,1997-11-21,1997-11-22,639,662
7,3,18,1997-11-26,1997-11-27,663,682
7,3,19,1997-11-27,1997-11-28,683,726
7,3,20,1997-11-28,1997-11-29,727,746
7,3,21,1997-12-17,1997-12-18,747,778
7,3,22,1997-12-18,1997-12-19,779,810
7,3,23,1997-12-19,1997-12-20,811,840
7,3,24,1998-01-07,1998-01-08,841,872
7,3,25,1998-01-08,1998-01-09,873,898
7,3,26,1998-01-09,1998-01-10,899,926
7,3,27,1998-01-14,1998-01-15,927,956
7,3,28,1998-01-15,1998-01-16,957,992
7,3,29,1998-01-16,1998-01-17,993,1008
7,3,30,1998-01-21,1998-01-22,1009,1050
7,3,31,1998-01-22,1998-01-23,1051,1074
7,3,32,1998-01-23,1998-01-24,1075,1098
7,3,33,1998-01-28,1998-01-29,1099,1104
7,3,34,1998-01-29,1998-01-30,1105,1138
7,3,35,1998-01-30,1998-01-31,1139,1166
7,3,36,1998-02-04,1998-02-05,1167,1220
7,3,37,1998-02-05,1998-02-06,1221,1260
7,3,38,1998-02-06,1998-02-07,1261,1286
7,3,39,1998-02-11,1998-02-12,1287,1326
7,3,40,1998-02-12,1998-02-13,1327,1346
7,3,41,1998-02-18,1998-02-19,1347,1390
7,3,42,1998-02-19,1998-02-20,1391,1426
7,3,43,1998-02-20,1998-02-21,1427,1452
7,3,44,1998-03-04,1998-03-05,1453,1496
7,3,45,1998-03-05,1998-03-06,1497,1542
7,3,46,1998-03-06,1998-03-07,1543,1572
7,3,47,1998-03-11,1998-03-12,1573,1610
7,3,48,1998-03-12,1998-03-13,1611,1646
7,3,49,1998-03-13,1998-03-14,1647,1662
7,3,50,1998-03-18,1998-03-19,1663,1714
7,3,51,1998-03-19,1998-03-20,1715,1754
7,3,52,1998-03-20,1998-03-21,1755,1776
7,3,53,1998-03-26,1998-03-27,1777,1818
7,3,54,1998-03-27,1998-03-28,1819,1838
7,3,55,1998-04-01,1998-04-02,1839,1870
7,3,56,1998-04-02,1998-04-03,1871,1918
7,3,57,1998-04-03,1998-04-04,1919,1944
7,3,58,1998-04-15,1998-04-16,1945,1976
7,3,59,1998-04-16,1998-04-17,1977,2000
7,3,60,1998-04-22,1998-04-23,2001,2044
7,3,61,1998-04-23,1998-04-24,2045,2092
7,3,62,1998-04-24,1998-04-27,2093,2114
7,3,63,1998-04-25,1998-04-27,2115,2130
7,3,64,1998-04-29,1998-04-30,2131,2196
7,3,65,1998-04-30,1998-05-02,2197,2236
7,3,66,1998-05-06,1998-05-07,2237,2280
7,3,67,1998-05-07,1998-05-08,2281,2316
7,3,68,1998-05-13,1998-05-14,2317,2352
7,3,69,1998-05-14,1998-05-15,2353,2378
7,3,70,1998-05-15,1998-05-16,2379,2410
7,3,71,1998-05-20,1998-05-21,2411,2466
7,3,72,1998-05-22,1998-05-23,2467,2494
7,3,73,1998-05-27,1998-05-28,2495,2538
7,3,74,1998-05-28,1998-05-29,2539,2578
7,3,75,1998-05-29,1998-05-30,2579,2602
7,3,76,1998-06-03,1998-06-04,2603,2624
7,3,77,1998-06-04,1998-06-05,2625,2686
7,3,78,1998-06-05,1998-06-06,2687,2714
7,3,79,1998-06-08,1998-06-09,2715,2750
7,3,80,1998-06-09,1998-06-12,2751,2780
7,3,81,1998-06-17,1998-06-18,2781,2824
7,3,82,1998-06-18,1998-06-19,2825,2868
7,3,83,1998-06-19,1998-06-20,2869,2896
7,3,84,1998-06-24,1998-06-25,2897,2924
7,3,85,1998-06-26,1998-06-27,2925,2954
7,3,86,1998-06-29,1998-06-30,2955,3026
7,3,87,1998-06-30,1998-07-01,3027,3098
7,3,88,1998-07-15,1998-07-16,3099,3130
7,3,89,1998-09-10,1998-09-11,3131,3160
7,4,1,1998-09-16,1998-09-17,1,32
7,4,2,1998-09-17,1998-09-18,33,80
7,4,3,1998-09-18,1998-09-19,81,92
7,4,4,1998-09-23,1998-09-24,93,128
7,4,5,1998-09-24,1998-09-25,129,174
7,4,6,1998-09-25,1998-09-26,175,198
7,4,7,1998-09-30,1998-10-01,199,228
7,4,8,1998-10-01,1998-10-02,229,256
7,4,9,1998-10-02,1998-10-03,257,290
7,4,10,1998-10-07,1998-10-08,291,322
7,4,11,1998-10-08,1998-10-09,323,372
7,4,12,1998-10-09,1998-10-10,373,386
7,4,13,1998-10-14,1998-10-15,387,430
7,4,14,1998-10-15,1998-10-16,431,474
7,4,15,1998-10-16,1998-10-17,475,504
7,4,16,1998-10-21,1998-10-22,505,538
7,4,17,1998-10-22,1998-10-23,539,582
7,4,18,1998-10-23,1998-10-24,583,594
7,4,19,1998-11-11,1998-11-12,595,646
7,4,20,1998-11-12,1998-11-13,647,706
7,4,21,1998-11-13,1998-11-14,707,728
7,4,22,1998-11-18,1998-11-19,729,768
7,4,23,1998-11-19,1998-11-20,769,794
7,4,24,1998-12-02,1998-12-03,795,814
7,4,25,1998-12-09,1998-12-10,815,916
7,4,26,1998-12-10,1998-12-11,917,1010
7,4,27,1998-12-11,1998-12-12,1011,1026
7,4,28,1998-12-16,1998-12-17,1027,1064
7,4,29,1998-12-17,1998-12-18,1065,1108
7,4,30,1998-12-18,1998-12-19,1109,1132
7,4,31,1999-01-06,1999-01-07,1133,1182
7,4,32,1999-01-07,1999-01-08,1183,1216
7,4,33,1999-01-08,1999-01-09,1217,1236
7,4,34,1999-01-13,1999-01-14,1237,1268
7,4,35,1999-01-14,1999-01-15,1269,1316
7,4,36,1999-01-15,1999-01-16,1317,1340
7,4,37,1999-01-20,1999-01-21,1341,1384
7,4,38,1999-01-21,1999-01-22,1385,1436
7,4,39,1999-01-22,1999-01-23,1437,1456
7,4,40,1999-01-27,1999-01-28,1457,1488
7,4,41,1999-01-28,1999-01-29,1489,1532
7,4,42,1999-01-29,1999-01-30,1533,1572
7,4,43,1999-02-03,1999-02-04,1573,1616
7,4,44,1999-02-04,1999-02-05,1617,1662
7,4,45,1999-02-05,1999-02-06,1663,1682
7,4,46,1999-02-10,1999-02-11,1683,1714
7,4,47,1999-02-11,1999-02-12,1715,1758
7,4,48,1999-02-12,1999-02-13,1759,1782
7,4,49,1999-02-17,1999-02-18,1783,1834
7,4,50,1999-02-18,1999-02-19,1835,1880
7,4,51,1999-02-24,1999-02-25,1881,1920
7,4,52,1999-02-25,1999-02-26,1921,1958
7,4,53,1999-02-26,1999-02-27,1959,1982
7,4,54,1999-03-03,1999-03-04,1983,2022
7,4,55,1999-03-04,1999-03-05,2023,2072
7,4,56,1999-03-05,1999-03-06,2073,2098
7,4,57,1999-03-10,1999-03-11,2099,2146
7,4,58,1999-03-11,1999-03-12,2147,2190
7,4,59,1999-03-12,1999-03-13,2191,2206
7,4,60,1999-03-17,1999-03-18,2207,2252
7,4,61,1999-03-18,1999-03-19,2253,2302
7,4,62,1999-03-19,1999-03-20,2303,2318
7,4,63,1999-03-24,1999-03-25,2319,2374
7,4,64,1999-03-25,1999-03-26,2375,2396
7,4,65,1999-03-26,1999-03-27,2397,2408
7,4,66,1999-03-30,1999-03-31,2409,2444
7,4,67,1999-03-31,1999-04-01,2445,2480
7,4,68,1999-04-07,1999-04-08,2481,2514
7,4,69,1999-04-08,1999-04-09,2515,2556
7,4,70,1999-04-08,1999-04-10,2557,2580
7,4,71,1999-04-14,1999-04-15,2581,2588
7,4,72,1999-04-15,1999-04-16,2589,2652
7,4,73,1999-04-16,1999-04-17,2653,2668
7,4,74,1999-04-21,1999-04-22,2669,2698
7,4,75,1999-04-22,1999-04-23,2699,2742
7,4,76,1999-04-23,1999-04-24,2743,2768
7,4,77,1999-04-25,1999-04-26,2769,2788
7,4,78,1999-04-28,1999-04-29,2789,2830
7,4,79,1999-04-29,1999-04-30,2831,2868
7,4,80,1999-04-29,1999-05-04,2869,2910
7,4,81,1999-05-05,1999-05-06,2911,2942
7,4,82,1999-05-06,1999-05-07,2943,2978
7,4,83,1999-05-07,1999-05-08,2979,3002
7,4,84,1999-05-12,1999-05-13,3003,3050
7,4,85,1999-05-13,1999-05-14,3051,3092
7,4,86,1999-05-14,1999-05-15,3093,3116
7,4,87,1999-05-19,1999-05-20,3117,3152
7,4,88,1999-05-20,1999-05-21,3153,3200
7,4,89,1999-05-21,1999-05-22,3201,3228
7,4,90,1999-05-25,1999-05-26,3229,3252
7,4,91,1999-05-26,1999-05-27,3253,3286
7,4,92,1999-05-27,1999-05-28,3287,3322
7,4,93,1999-05-28,1999-05-29,3323,3358
7,4,94,1999-06-16,1999-06-17,3359,3406
7,4,95,1999-06-17,1999-06-18,3407,3462
7,4,96,1999-06-18,1999-06-19,3463,3490
7,4,97,1999-06-23,1999-06-24,3491,3534
7,4,98,1999-06-24,1999-06-25,3535,3606
7,4,99,1999-06-25,1999-06-26,3607,3630
7,4,100,1999-06-30,1999-07-01,3631,3662
7,4,101,1999-07-01,1999-07-02,3663,3718
7,4,102,1999-07-02,1999-07-03,3719,3786
7,4,103,1999-07-14,1999-07-15,3787,3824
7,4,104,1999-07-24,1999-07-26,3825,3828
7,4,105,1999-09-01,1999-09-02,3829,3858
7,4,106,1999-09-08,1999-09-09,3859,3870
7,4,107,1999-09-16,1999-09-17,3871,3882
7,4,108,1999-10-01,1999-10-02,3883,3894
8,1,1,1999-10-25,1999-10-26,1,16
8,1,2,1999-10-27,1999-10-28,17,36
8,1,3,1999-01-03,1999-01-04,37,68
8,1,4,1999-01-03,1999-01-04,69,100
8,1,5,1999-01-04,1999-01-05,101,160
8,1,6,1999-11-10,1999-11-11,161,200
8,1,7,1999-11-11,1999-11-12,201,246
8,1,8,1999-11-17,1999-11-18,247,286
8,1,9,1999-11-18,1999-11-19,287,322
8,1,10,1999-11-19,1999-11-20,323,344
8,1,11,1999-11-24,1999-11-25,345,384
8,1,12,1999-11-25,1999-11-26,385,440
8,1,13,1999-11-26,1999-11-27,441,476
8,1,14,1999-12-02,1999-12-03,477,540
8,1,15,1999-12-03,1999-12-04,541,568
8,1,16,1999-12-09,1999-12-10,569,630
8,1,17,1999-12-14,1999-12-15,631,654
8,1,18,1999-12-14,1999-12-15,655,670
8,1,19,1999-12-16,1999-12-17,671,734
8,1,20,1999-12-17,1999-12-18,735,758
8,1,21,1999-12-22,1999-12-23,759,802
8,1,22,2000-01-05,2000-01-06,803,840
8,1,23,2000-01-06,2000-01-07,841,904
8,1,24,2000-01-07,2000-01-08,905,940
8,1,25,2000-01-12,2000-01-13,941,988
8,1,26,2000-01-13,2000-01-14,989,1042
8,1,27,2000-01-14,2000-01-15,1043,1056
8,1,28,2000-01-19,2000-01-20,1057,1084
8,1,29,2000-01-20,2000-01-21,1085,1132
8,1,30,2000-01-21,2000-01-22,1133,1154
8,1,31,2000-01-26,2000-01-27,1155,1186
8,1,32,2000-01-27,2000-01-28,1187,1236
8,1,33,2000-01-28,2000-01-29,1237,1256
8,1,34,2000-02-02,2000-02-03,1257,1304
8,1,35,2000-02-03,2000-02-04,1305,1358
8,1,36,2000-02-04,2000-02-05,1359,1382
8,1,37,2000-02-17,2000-02-18,1383,1438
8,1,38,2000-02-18,2000-02-19,1439,1494
8,1,39,2000-03-02,2000-03-03,1495,1554
8,1,40,2000-03-08,2000-03-09,1555,1562
8,1,41,2000-03-14,2000-03-15,1563,1638
8,1,42,2000-03-15,2000-03-16,1639,1740
8,1,43,2000-03-16,2000-03-17,1741,1792
8,1,44,2000-03-17,2000-03-18,1793,1830
8,1,45,2000-03-22,2000-03-23,1831,1866
8,1,46,2000-03-23,2000-03-24,1867,1912
8,1,47,2000-03-29,2000-03-30,1913,1952
8,1,48,2000-03-30,2000-03-31,1953,1992
8,1,49,2000-03-31,2000-04-01,1993,2008
8,1,50,2000-04-05,2000-04-06,2009,2046
8,1,51,2000-04-06,2000-04-07,2047,2090
8,1,52,2000-04-07,2000-04-08,2091,2122
8,1,53,2000-04-12,2000-04-13,2123,2166
8,1,54,2000-04-13,2000-04-14,2167,2210
8,1,55,2000-04-14,2000-04-15,2211,2222
8,1,56,2000-04-25,2000-04-26,2223,2246
8,1,57,2000-04-26,2000-04-27,2247,2286
8,1,58,2000-04-27,2000-04-28,2287,2346
8,1,59,2000-04-28,2000-04-29,2347,2378
8,1,60,2000-05-03,2000-05-04,2379,2424
8,1,61,2000-05-04,2000-05-05,2425,2456
8,1,62,2000-05-05,2000-05-06,2457,2480
8,1,63,2000-05-10,2000-05-11,2481,2520
8,1,64,2000-05-11,2000-05-12,2521,2566
8,1,65,2000-05-12,2000-05-13,2567,2604
8,1,66,2000-05-16,2000-05-17,2605,2620
8,1,67,2000-05-17,2000-05-18,2621,2668
8,1,68,2000-05-18,2000-05-19,2669,2708
8,1,69,2000-05-24,2000-05-25,2709,2732
8,1,70,2000-05-25,2000-05-26,2733,2788
8,1,71,2000-05-26,2000-05-27,2789,2812
8,1,72,2000-05-31,2000-06-01,2813,2852
8,1,73,2000-06-01,2000-06-02,2853,2900
8,1,74,2000-06-02,2000-06-03,2901,2922
8,1,75,2000-06-07,2000-06-08,2923,2966
8,1,76,2000-06-08,2000-06-09,2967,3002
8,1,77,2000-06-09,2000-06-12,3003,3034
8,1,78,2000-06-14,2000-06-15,3035,3070
8,1,79,2000-06-15,2000-06-16,3071,3110
8,1,80,2000-06-16,2000-06-17,3111,3146
8,1,81,2000-06-21,2000-06-23,3147,3200
8,1,82,2000-06-27,2000-06-28,3201,3224
8,1,83,2000-06-28,2000-06-29,3225,3260
8,1,84,2000-06-29,2000-06-30,3261,3320
8,1,85,2000-06-30,2000-07-01,3321,3368
8,1,86,2000-07-05,2000-07-06,3369,3420
8,1,87,2000-07-06,2000-07-07,3421,3514
8,1,88,2000-07-13,2000-07-14,3515,3538
8,1,89,2000-07-27,2000-07-27,1,50
8,1,90,2000-09-05,2000-09-06,3587,3602
8,1,91,2000-09-12,2000-09-13,3603,3610
8,2,1,2000-09-20,2000-09-21,1,52
8,2,2,2000-09-21,2000-09-22,53,84
8,2,3,2000-09-22,2000-09-23,85,106
8,2,4,2000-09-27,2000-09-28,107,142
8,2,5,2000-09-28,2000-09-29,145,176
8,2,6,2000-09-29,2000-09-30,177,219
8,2,7,2000-10-03,2000-10-04,221,252
8,2,8,2000-10-04,2000-10-06,253,288
8,2,9,2000-10-11,2000-10-12,291,333
8,2,10,2000-10-12,2000-10-13,335,384
8,2,11,2000-10-13,2000-10-14,387,418
8,2,12,2000-10-18,2000-10-19,419,453
8,2,13,2000-10-19,2000-10-20,455,513
8,2,14,2000-10-20,2000-10-21,515,540
8,2,15,2000-10-25,2000-10-26,543,565
8,2,16,2000-10-26,2000-10-27,567,596
8,2,17,2000-10-27,2000-10-28,597,623
8,2,18,2000-11-02,2000-11-03,625,666
8,2,19,2000-11-03,2000-11-04,669,690
8,2,20,2000-11-06,2000-11-07,693,731
8,2,21,2000-11-07,2000-11-08,733,782
8,2,22,2000-11-08,2000-11-09,785,802
8,2,23,2000-11-27,2000-11-28,805,842
8,2,24,2000-11-28,2000-11-29,845,927
8,2,25,2000-11-29,2000-11-30,929,968
8,2,26,2000-11-30,2000-12-02,969,1027
8,2,27,2000-12-06,2000-12-07,1029,1084
8,2,28,2000-12-07,2000-12-09,1085,1123
8,2,29,2000-12-13,2000-12-14,1125,1178
8,2,30,2000-12-14,2000-12-15,1181,1223
8,2,31,2000-12-15,2000-12-16,1225,1247
8,2,32,2000-12-20,2000-12-21,1249,1283
8,2,33,2000-12-21,2000-12-22,1285,1346
8,2,34,2001-01-03,2001-01-04,1349,1395
8,2,35,2001-01-04,2001-01-05,1397,1450
8,2,36,2001-01-05,2001-01-06,1453,1478
8,2,37,2001-01-17,2001-01-18,1481,1522
8,2,38,2001-01-18,2001-01-19,1525,1571
8,2,39,2001-01-19,2001-01-20,1573,1607
8,2,40,2001-01-24,2001-01-25,1609,1638
8,2,41,2001-01-25,2001-01-26,1641,1682
8,2,42,2001-01-26,2001-01-27,1685,1711
8,2,43,2001-01-31,2001-02-01,1713,1750
8,2,44,2001-02-01,2001-02-02,1753,1808
8,2,45,2001-02-02,2001-02-03,1809,1830
8,2,46,2001-02-07,2001-02-08,1831,1884
8,2,47,2001-02-08,2001-02-09,1887,1938
8,2,48,2001-02-09,2001-02-10,1939,1970
8,2,49,2001-02-14,2001-02-15,1971,2013
8,2,50,2001-02-15,2001-02-16,2015,2062
8,2,51,2001-02-21,2001-02-22,2063,2117
8,2,52,2001-02-22,2001-02-23,2119,2150
8,2,53,2001-02-23,2001-02-24,2151,2180
8,2,54,2001-03-01,2001-03-02,2183,2222
8,2,55,2001-03-02,2001-03-03,2223,2260
8,2,56,2001-03-07,2001-03-08,2263,2269
8,2,57,2001-03-08,2001-03-09,2271,2301
8,2,58,2001-03-09,2001-03-10,2303,2316
8,2,59,2001-03-14,2001-03-15,2319,2365
8,2,60,2001-03-15,2001-03-16,2367,2401
8,2,61,2001-03-16,2001-03-17,2403,2434
8,2,62,2001-03-21,2001-03-22,2435,2461
8,2,63,2001-03-22,2001-03-23,2463,2510
8,2,64,2001-03-23,2001-03-24,2511,2532
8,2,65,2001-03-28,2001-03-29,2535,2582
8,2,66,2001-03-29,2001-03-30,2583,2633
8,2,67,2001-03-30,2001-03-31,2635,2656
8,2,68,2001-04-04,2001-04-05,2659,2698
8,2,69,2001-04-05,2001-04-06,2699,2744
8,2,70,2001-04-06,2001-04-07,2747,2776
8,2,71,2001-04-18,2001-04-19,2779,2818
8,2,72,2001-04-19,2001-04-20,2819,2873
8,2,73,2001-04-20,2001-04-21,2875,2905
8,2,74,2001-04-25,2001-04-26,2907,2928
8,2,75,2001-04-26,2001-04-27,2931,2977
8,2,76,2001-04-27,2001-04-28,2979,3002
8,2,77,2001-05-02,2001-05-03,3003,3041
8,2,78,2001-05-03,2001-05-04,3043,3097
8,2,79,2001-05-09,2001-05-10,3099,3141
8,2,80,2001-05-10,2001-05-11,3143,3198
8,2,81,2001-05-11,2001-05-12,3199,3211
8,2,82,2001-05-16,2001-05-17,3213,3244
8,2,83,2001-05-17,2001-05-18,3245,3290
8,2,84,2001-05-18,2001-05-19,3293,3324
